librenderscript-toolkit.so	__android_log_print
librenderscript-toolkit.so	android_set_abort_message
librenderscript-toolkit.so	__assert2
librenderscript-toolkit.so	close
librenderscript-toolkit.so	closelog
librenderscript-toolkit.so	__cxa_atexit
librenderscript-toolkit.so	__cxa_finalize
librenderscript-toolkit.so	dl_iterate_phdr
librenderscript-toolkit.so	__errno
librenderscript-toolkit.so	fflush
librenderscript-toolkit.so	fprintf
librenderscript-toolkit.so	fputc
librenderscript-toolkit.so	free
librenderscript-toolkit.so	fwrite
librenderscript-toolkit.so	malloc
librenderscript-toolkit.so	memchr
librenderscript-toolkit.so	memcmp
librenderscript-toolkit.so	memcpy
librenderscript-toolkit.so	memmove
librenderscript-toolkit.so	memset
librenderscript-toolkit.so	nanosleep
librenderscript-toolkit.so	__open_2
librenderscript-toolkit.so	openlog
librenderscript-toolkit.so	posix_memalign
librenderscript-toolkit.so	prctl
librenderscript-toolkit.so	pthread_cond_broadcast
librenderscript-toolkit.so	pthread_cond_destroy
librenderscript-toolkit.so	pthread_cond_signal
librenderscript-toolkit.so	pthread_cond_timedwait
librenderscript-toolkit.so	pthread_cond_wait
librenderscript-toolkit.so	pthread_create
librenderscript-toolkit.so	pthread_detach
librenderscript-toolkit.so	pthread_getspecific
librenderscript-toolkit.so	pthread_join
librenderscript-toolkit.so	pthread_key_create
librenderscript-toolkit.so	pthread_key_delete
librenderscript-toolkit.so	pthread_mutexattr_destroy
librenderscript-toolkit.so	pthread_mutexattr_init
librenderscript-toolkit.so	pthread_mutexattr_settype
librenderscript-toolkit.so	pthread_mutex_destroy
librenderscript-toolkit.so	pthread_mutex_init
librenderscript-toolkit.so	pthread_mutex_lock
librenderscript-toolkit.so	pthread_mutex_trylock
librenderscript-toolkit.so	pthread_mutex_unlock
librenderscript-toolkit.so	pthread_once
librenderscript-toolkit.so	pthread_rwlock_rdlock
librenderscript-toolkit.so	pthread_rwlock_unlock
librenderscript-toolkit.so	pthread_rwlock_wrlock
librenderscript-toolkit.so	pthread_self
librenderscript-toolkit.so	pthread_setspecific
librenderscript-toolkit.so	read
librenderscript-toolkit.so	__read_chk
librenderscript-toolkit.so	realloc
librenderscript-toolkit.so	__sF
librenderscript-toolkit.so	snprintf
librenderscript-toolkit.so	__stack_chk_fail
librenderscript-toolkit.so	strcmp
librenderscript-toolkit.so	strerror_r
librenderscript-toolkit.so	strlen
librenderscript-toolkit.so	strtod
librenderscript-toolkit.so	strtof
librenderscript-toolkit.so	strtol
librenderscript-toolkit.so	strtold
librenderscript-toolkit.so	strtoll
librenderscript-toolkit.so	strtoul
librenderscript-toolkit.so	strtoull
